,SPY,QQQ,EFA,EEM,IWM,VNQ,XLK,XLF,XLE,XLV,XLB,XLY,XLP,IEF,TLT,LQD,HYG,SHY,TIP,BNDX,GLD,SLV,DBC,USO,BTC-USD,ETH-USD
2017-05-23,0.16515071403786785,0.2771717750067473,0.16265501192490484,0.24052793930442617,0.2029703187043892,0.02100828203409577,0.2915237325366331,0.25786288705886773,0.047985246164806705,0.06083848728878416,0.1244969913047842,0.14805832251844198,0.066504084834343,-0.02289211065526575,-0.059678881739702705,0.02266179247247635,0.11049264234027767,0.0019729371064072243,0.010842585104164248,0.0068225288697292275,0.0021870974279738498,0.034593207798184755,0.00867248987202407,-0.09983074297524464,3.0766769243702923,
2017-05-24,0.16195649499456843,0.2783996284554222,0.15685499880240417,0.23224802549404733,0.19092169125239766,0.037270686232270034,0.29449200229683936,0.2498875261138107,0.01991280780436222,0.057802158305317874,0.12046847972672325,0.14926471260367857,0.06951699916295273,-0.0183086647420847,-0.047304936919990714,0.02676172793524767,0.10746845010400996,0.0028023208864351723,0.010320179968909438,0.009213422335779597,0.005802240598977937,0.03826532970612728,-0.005273612721817367,-0.11960129443070833,3.173331395897905,
2017-05-25,0.16568986234100924,0.2925594516572503,0.14849016131801118,0.22709270484336308,0.18825483543790433,0.0311242336824038,0.2984276073152785,0.2546594790068628,-0.02078238626299278,0.06945567232136818,0.11873284844248366,0.15792806450684882,0.07741439264105199,-0.019176979038846853,-0.04929605236056345,0.025652886234135197,0.10173338272942267,0.0025658393832626025,0.00602175773564273,0.009959175170936918,0.005554651269184641,0.04038456060007123,-0.03655335685698202,-0.17839609308828863,2.997558157567007,
2017-05-26,0.1616626050962786,0.292623235472526,0.14289015958529538,0.22267160980263778,0.17918247078921468,0.017183323536046347,0.29510020077647847,0.25306705893442527,-0.01690080100518554,0.0638052170923169,0.11437246867519635,0.1600693819269794,0.075010700392103,-0.01968581984955564,-0.05275019058445707,0.02301986208078577,0.09818532935052726,0.002211854365357535,0.006050172757903427,0.012734842657383671,-0.00033173755946180883,0.011721193386100559,-0.04557133537200653,-0.1729686660835672,2.786536199776865,
2017-05-29,0.16325099632640439,0.2947346247778311,0.157064557626994,0.2368886565441104,0.18679857404987543,0.01491220188930753,0.29480768844600735,0.26215104628339825,-0.009334282853017184,0.06556947146732406,0.12248172489466969,0.16270197341047643,0.07083686258087463,-0.021186098385836072,-0.05882404928696405,0.0215801331455161,0.10248757223777427,0.001975729876059429,0.0057026605543131215,0.011261804745487769,-0.005855662552351815,-0.004250133439135051,-0.04372994392985119,-0.16081634832888236,2.9253260154451457,
2017-05-30,0.1733604552259449,0.3107027622263767,0.19042215267522433,0.2622930459635249,0.19371100472225145,0.01329070674850752,0.31037672349953094,0.26929429491084433,-0.0009535663072905987,0.07262279030581809,0.13073223382969545,0.17590356062785006,0.06966737477663854,-0.02215002192869342,-0.058735945793539135,0.02278230670045911,0.10900428311742227,0.0017413342904935014,0.007900285094206483,0.010527315342690358,-0.013142750962683025,-0.0012128840534432195,-0.03971357746815096,-0.13732098821870753,2.7672434603902984,
2017-05-31,0.1821858439568007,0.3212765202234522,0.20943056322690556,0.27037197743790786,0.20557356338648658,0.013667219648618723,0.3230406332745914,0.2672238782664309,-0.0022477578176802737,0.0854885100570748,0.14688286975812037,0.18550579176097126,0.08168973873651253,-0.023620452656798685,-0.060566450740701994,0.025500779862310585,0.11633680372014576,0.0016249200872033853,0.009471785824360035,0.009614126880313822,-0.016470944660139097,-0.011459622130996161,-0.05013012424147478,-0.15306123772975555,2.246007797238524,
2017-06-01,0.1939354955683903,0.32641981797873476,0.23707133659447654,0.28544067771736015,0.23237444030076526,0.02162447625282926,0.3232733845124758,0.302280469802775,0.004601943694217958,0.09578063860830843,0.1693808553451961,0.1997774398063783,0.086225823340222,-0.02386970561991386,-0.059773299055181695,0.02802121291535631,0.12336444335528873,0.0013172251109141442,0.01154901587902013,0.009364512531286895,-0.016697853534388463,-0.009673624298928374,-0.050458701818502205,-0.1551576952983611,2.5122867748336724,
2017-06-02,0.19958139333133662,0.34543019344534365,0.24235912434891493,0.27835880598626783,0.23949097601742797,0.02245375328892152,0.3387960586657983,0.2955865091107315,-0.004620699273780393,0.11053340064469364,0.16698086310727556,0.20069233702559597,0.09270394684696548,-0.022562787734698553,-0.05228351826945543,0.02897746885668928,0.12345817974033624,0.0008522575063218962,0.0108862458079102,0.005894794271751769,-0.016736737465366858,-0.0059916344080196415,-0.05006581922778397,-0.14036622256928843,2.5833853920398515,
2017-06-05,0.19513045015212582,0.34116526782825196,0.23286897789464178,0.2814459289579079,0.23188696401430042,0.012348328580913615,0.33719671384883565,0.2943735882516967,0.00200254330883598,0.10348285737164664,0.15935628696612802,0.19361642409718227,0.08817736114905195,-0.0252423169136472,-0.06272352049777219,0.02454992917270027,0.12176727840067181,0.000610614220368566,0.010249255587702066,0.0069864644495258865,-0.0053112756256922244,0.019619847044901828,-0.03887404611280376,-0.120287263132005,2.5061752151898937,
2017-06-06,0.1957627120825125,0.3516783236286434,0.21738925327644454,0.27859220487282754,0.23602221003103208,0.009122928846673872,0.34358649708460454,0.2899468935861067,0.0035881240987349905,0.11231540270246909,0.15496559717609282,0.18523334353030307,0.0899253383760239,-0.01883039361547112,-0.05171072682567657,0.030596733449997027,0.1193196236864944,0.0008488369649233274,0.013938098285416256,0.011031563148082624,-0.006857591730930368,0.00963854480333115,-0.05435496731508116,-0.14493993160372032,2.8231613777365756,
2017-06-07,0.19030956790057685,0.34849277763974995,0.18828920829111073,0.25480814659856454,0.2238740265149195,0.014777269241782687,0.3422080513816814,0.29244244794747676,-0.019063347812599774,0.10838760160427996,0.14989348479250397,0.17674253538689144,0.08609179580751314,-0.016426101827704986,-0.04604382188179679,0.03059435186257775,0.1104939965879308,0.001081397634753234,0.014452178059822574,0.01102721218463687,-0.006168347876615132,0.0,-0.07592466078651061,-0.20570947444617227,2.7060004167663254,
2017-06-08,0.18752507442429112,0.3456331757250135,0.1765928096047078,0.2527155313124667,0.24297735835962664,0.00849621580952542,0.33598117301250774,0.2998169316647272,-0.03338965041626951,0.10900560399385495,0.15648168208306834,0.17182590569095657,0.07511661314657192,-0.015769164857571738,-0.044146845897142795,0.029735542433808826,0.10713827748504445,0.0015509690979531587,0.016479545453357725,0.013425460230809705,0.006703121586691951,0.006715544321579392,-0.06867227193522518,-0.20689654895834153,3.208522905076217,
2017-06-09,0.18765999888470608,0.31516586113467704,0.17289208630099617,0.2400047240931289,0.25432295334037014,0.017085194557439065,0.3074595600618282,0.32551114764954847,-0.004600327998920295,0.11332538240539192,0.17003951857210708,0.16830007996934193,0.0731913344170918,-0.01863171660923868,-0.04717367916763826,0.026832816799195136,0.10696069950378195,0.0008412413526539542,0.012853214093966558,0.01379531010513757,-0.0029776725046153363,-0.008526150365282814,-0.05789482148554659,-0.19165247392383067,3.7370141495162423,
2017-06-12,0.17215140384109362,0.28971936608744686,0.13701902695440915,0.2043511145941994,0.2288097560400637,0.021048690939264203,0.28231665021636276,0.30091209333550606,-0.013826206762475812,0.09755861143871636,0.14785959481179467,0.15628864713947865,0.06646181690168373,-0.014115388759311176,-0.03645925454440058,0.02811142992138982,0.100718153253613,0.0010767400761573231,0.010372652049653208,0.017127627440234328,0.0020814253495096136,-0.02728919720053502,-0.0737597104504053,-0.2053421684867146,3.2623845534668607,
2017-06-13,0.22175571221473822,0.35603879426503005,0.25341555062219,0.2883777013266491,0.2838638014432817,0.03251212530697667,0.34315166238978656,0.3819005729059235,0.02672363104505404,0.13267334837223355,0.21523723127478434,0.20836459340221847,0.08907625792991603,-0.027195209835780942,-0.06149996153577786,0.02438261835638289,0.1211203337630764,-0.0012722818983943451,0.005763853635136762,0.012321516363503537,-0.043809497167193734,-0.055654210441204,-0.050632926117384014,-0.15789467520110412,3.083908097963544,
2017-06-14,0.24245882751850245,0.377487125419252,0.2769857935905502,0.30485314196741387,0.3196028842248966,0.033245391033357,0.36411032173492686,0.42481378158916416,0.04151157809046113,0.15355359759721132,0.24435633619696007,0.23031311488338835,0.09825987272420278,-0.030498009565148698,-0.07022655163236313,0.027047444050305458,0.13764695487323064,-0.0013849241327772432,0.002994760824807985,0.006310261964981301,-0.05415219919344505,-0.054534735281617674,-0.06542049606758282,-0.17515639961085994,2.824913240709365,
2017-06-15,0.2180983615705172,0.34196827907262217,0.23145064356589518,0.2543857303094814,0.2928934133247436,0.017051343359325344,0.3316445814532101,0.38352484570726175,0.0056379959605616925,0.13038404335751674,0.22295092434468566,0.20122831418856446,0.08897793292198264,-0.03203576775873962,-0.07362950623102926,0.018975369153744648,0.11923259033485345,-0.0020912209187770037,-0.00535271986198016,0.0015911257588916428,-0.04787743388613974,-0.06091068848405823,-0.07621546652930589,-0.19965125619358248,2.8092370296243634,
2017-06-16,0.19796661700602391,0.31289414356234246,0.21957153628574133,0.22549378836487421,0.2609964810071439,0.0022868848915114093,0.3091700444383041,0.3512782692526819,0.003249248345252198,0.11105163014452124,0.20775960585441267,0.18183337786866716,0.06515283938690541,-0.02754322838053569,-0.06461629391055557,0.020153497280271493,0.1033860059702787,-0.0012671912755184422,-0.003878372588360879,-0.0003914467332253313,-0.05165289406515061,-0.09096147386542686,-0.08549228254552943,-0.21628500415483298,2.9359264888317944,
2017-06-19,0.19167803650911974,0.3195794696557501,0.20654292824646125,0.2254361770872162,0.24714938862943936,-0.007882331239177365,0.31420221398139514,0.3436873825542561,-0.010994836954376752,0.1121465606465788,0.19819609311126607,0.18218363821473949,0.04681114542362774,-0.03239775664196176,-0.06937736737207512,0.015317904322437181,0.09931751695799562,-0.0023265415760870267,-0.006893575815204445,0.0006922216960811856,-0.06357239533426362,-0.12597989231703766,-0.08599360664213074,-0.21175452669727668,2.845919938201332,
2017-06-20,0.18116044653048302,0.3027037750160453,0.19683142203900195,0.20036347224764262,0.23013502634731364,-0.010553161421404833,0.3006553175271618,0.33921915495177246,-0.028729088832830985,0.10887193839345777,0.19108034949906605,0.15535847741157927,0.04765355719053033,-0.03252182668666448,-0.07390115997389746,0.012287791583591057,0.09329830460754085,-0.0025593025262670155,-0.013505104574849658,0.00025794023049829917,-0.07966671649548607,-0.16808962950922823,-0.10617760509305096,-0.24023768997083506,3.0245542728741492,
2017-06-21,0.18086918623003,0.3156039893922369,0.19535985803714628,0.20299981428915403,0.22705579079306548,-0.012537664912381619,0.3079045888712877,0.3282099418028692,-0.0444093325077648,0.12295123302702504,0.178542404015837,0.15716140587095628,0.04466011929883895,-0.0326112976296431,-0.07200977369186778,0.012790075048004779,0.08696994742204445,-0.0024406074730236593,-0.011942610549553812,0.0004405849995636757,-0.07701897622452347,-0.1707577293675816,-0.11583009549470391,-0.26061118543420303,2.9333766504379293,
2017-06-22,0.18888636408266768,0.3233110203982694,0.21875646282775985,0.23550669729607532,0.2501364428630277,-0.022404680663534737,0.3180758940046293,0.33998764163217365,-0.02540066717901701,0.13573787312176777,0.20163424401366092,0.1639020124495072,0.03191031386506249,-0.0369927433512256,-0.08147318926454383,0.010179851979877919,0.09617575130102973,-0.002790935824456886,-0.010338099808729018,-0.002584765857100657,-0.08148608134925062,-0.17386719265809447,-0.08874178158576518,-0.21466909719971206,3.0341499149082605,
2017-06-23,0.1832091625411374,0.3175961063751953,0.2239933387737818,0.24539273963851782,0.2493708188452013,-0.014727528974408322,0.31716349018297874,0.33139278135474637,-0.02306242520391788,0.12144653196306332,0.20158754722972017,0.15260204213084627,0.031348528695263944,-0.036893937645627206,-0.08338565624496752,0.008881839142007575,0.09584163716080374,-0.0017323548315028026,-0.011917620193076739,-0.004200872256346133,-0.08293016798494346,-0.17329844782767478,-0.08839056409264123,-0.21800532071149992,3.052538475034357,
2017-06-26,0.18472202257641746,0.3075759182949427,0.23101691249023215,0.26074773774217075,0.2482471196788152,0.0026281259268947643,0.3101449910920169,0.33685191007464965,-0.015120793992104642,0.12202468866070815,0.20200149097969256,0.15175809058564016,0.037502863563376954,-0.034816713975882485,-0.07987777725237633,0.010550188144881512,0.09590315870157107,-0.0012638851518124161,-0.008336775081011827,-0.0018754973613949177,-0.08771392323867377,-0.1619454263796014,-0.0597418896457661,-0.1746764734709304,2.869180353861012,
2017-06-27,0.15793604368520509,0.2643027742433506,0.21233759476355796,0.21963908162715584,0.20909608365772203,-0.0221860930024238,0.2687643085954836,0.31832526707683706,-0.029579265948820654,0.09825710100037277,0.16565638322619702,0.12309695233133633,0.018405407478695013,-0.041415005277717576,-0.0963619918230525,0.0003923597420654179,0.07813389279414618,-0.00185477873800044,-0.015197045497970407,-0.009072821827955435,-0.08971809937595843,-0.17845991019980023,-0.05846778407627873,-0.15974141776764827,2.829500125133776,
2017-06-28,0.16419387008577546,0.27524616404540114,0.20526000329501093,0.21741888415518562,0.21357111497818604,-0.0263631978022828,0.27713393165359856,0.3315254956591558,-0.026153577667716643,0.1070515912692942,0.17056318156939976,0.12786291488802748,0.02190981176670115,-0.03723232423367151,-0.09138079152341783,0.004051300300295324,0.08190992008767317,-0.00032746633422331417,-0.009616742669397715,-0.008556320915459992,-0.08036191739340359,-0.17512949711812464,-0.04858284688926162,-0.13615022170913849,2.975533502430676,
2017-06-29,0.14564070034178656,0.24682114758644857,0.1773942270474791,0.18528204813707694,0.19046991287085513,-0.03735888569254886,0.2441440913568096,0.32409776556191017,-0.04762444124739473,0.0916124758935386,0.13581785935194124,0.11257295791610544,0.016507496417081047,-0.035110924557158474,-0.08393664799448053,0.006659169305429424,0.07620257317522405,-0.0005660543887461289,-0.010224712467554298,-0.010479066621923994,-0.06944555033495237,-0.17600841191696226,-0.06225169860898816,-0.17694366545887796,2.8211062376538436,
2017-06-30,0.147936994697349,0.2503014568696098,0.17936185462716692,0.192774405402365,0.19329937899183136,-0.04265479194407695,0.24273053474433448,0.3230250626736706,-0.0350225825438204,0.09054241388155293,0.1388911412567606,0.12396082259444952,0.012694278890889032,-0.039842874329468314,-0.09670059281927357,0.0019268835227581604,0.08191464381371838,-0.0008003083297609681,-0.013733752996596404,-0.012399537100935332,-0.08026815845737834,-0.18978852332847806,-0.030851761180256565,-0.11627906976744184,2.7906208114966944,
2017-07-03,0.14349812545994545,0.2287334272149002,0.1678335198026233,0.1825852412425093,0.20208178937635224,-0.021743606154189243,0.22615675792619383,0.32979722515903975,-0.02141201950078886,0.08775365820092107,0.138676341439268,0.11827624965765482,0.011954419461543964,-0.03936821782727451,-0.0863205496843088,0.0021869352615584425,0.07924315785220504,-0.0009599577898727896,-0.013013298290931785,-0.013001852763132926,-0.08827460403305132,-0.20519479528650064,-0.024716064435879148,-0.11499540139468067,2.8962859223053345,
2017-07-04,0.1450347309069897,0.2307112189430145,0.17377925815425455,0.18523642587244105,0.19876788677451773,-0.02206941202359114,0.22724612830480462,0.33205844103458504,-0.02084662346286692,0.08863494357251245,0.1347077936936525,0.123247639739408,0.011954419461543964,-0.03567725370398511,-0.07839868098570335,0.006013345147331206,0.08138561118674348,-0.0004908212289577163,-0.011910857197543923,-0.010346715242561033,-0.08475244647092972,-0.19811319434413144,-0.022103161585453224,-0.12465877289273986,2.9225333746826334,
2017-07-05,0.14460619956284293,0.23464945450906693,0.17090124586410416,0.17244650751730295,0.19247257522517147,-0.038436684699456936,0.23123519471453702,0.3296646204632834,-0.04136739777940934,0.09463667438249868,0.12357395124175441,0.11621470165990155,0.012307151890086354,-0.03469109269179538,-0.07730983912796763,0.007690942976817938,0.07687774023164584,-0.0007216343888867272,-0.009743072580910006,-0.009275294803772538,-0.08280859726580136,-0.20523560198967428,-0.03230140269705761,-0.1451016394737269,2.86564660008384,
2017-07-06,0.13529385877821332,0.22799129433743004,0.17494655696048067,0.1703630452586471,0.18281994029416437,-0.061060328144204146,0.22271638437043983,0.3190282737665615,-0.04664747284944348,0.08285466812682207,0.12523574616126099,0.10688542837913628,0.007310235246136276,-0.0390865764879228,-0.09007698114007756,0.003297525268344925,0.07706643626940912,-0.0006019810417349225,-0.01236681321274491,-0.013405047359462574,-0.0844273087105184,-0.19926006567448928,-0.02572790796526958,-0.12990648732954524,2.8768012638372804,
2017-07-07,0.137919507590055,0.2269021581249704,0.16464261310191497,0.1667511200943348,0.18653828855509458,-0.05586730268733453,0.22094808351635287,0.32579472859987724,-0.04675064551819941,0.0785785615733865,0.13062182816372792,0.11211549914890706,0.010390661934132073,-0.03865720647276594,-0.09056052140442927,0.002785464491325884,0.07332814571794977,-0.0002508195952198866,-0.013650774154296719,-0.01504548796788463,-0.08062844452957385,-0.20032576106264788,-0.028629960448527725,-0.1519104594879489,2.7835611758513186,
2017-07-10,0.1434602080376508,0.23775523746435723,0.17223352971192485,0.18144239176700427,0.18702091954800082,-0.06635365810701754,0.23630442200915347,0.3309612033422178,-0.03407491511193106,0.07337176618580199,0.14475563637439937,0.11750192894374933,0.006253104999311532,-0.03952975337740361,-0.09106686377775741,0.0033213505374116714,0.0760559183660916,-0.0004817686829354795,-0.014513320372595895,-0.013598838867281637,-0.09293009856602141,-0.2145126809897644,-0.01919117257671754,-0.1296472532269921,2.567694978788143,
2017-07-11,0.13750921264985605,0.23610334195086646,0.17267276927010555,0.18250760132406163,0.18170015735905198,-0.07551690424461455,0.23168234156672218,0.31090085970496606,-0.0317958489107284,0.0700053621128427,0.140021005816084,0.11060456560085186,-0.0012357882816865784,-0.037487582004266606,-0.0910879221292944,0.004309143858551856,0.07057776124522408,0.00022537148095791437,-0.01050622261853329,-0.015034420057431608,-0.0849228006103756,-0.1971076748868591,-0.007554974963530414,-0.11036464588388861,2.5931781463378756,
2017-07-12,0.1491786026411206,0.25066012852353703,0.18348511087285369,0.21757531693771348,0.19257992378416788,-0.06238916799265792,0.2492878584470377,0.31791243000381475,-0.009377041664849095,0.07847089995301948,0.15512211465455894,0.117290477067032,0.005401390172331544,-0.03389927043180452,-0.08415279820787602,0.009318363756724235,0.08269196316651661,0.0014049997902905176,-0.005468747920193473,-0.01087372053578739,-0.07523712719824704,-0.18824166949579746,-0.0013888255246821135,-0.07897336443209069,2.6674073469273494,
2017-07-13,0.15057828521544225,0.2519847204715693,0.1819303430701309,0.2140218066431263,0.18786186326996535,-0.0562700116358924,0.2490021472983237,0.32473632176508893,-0.011158844781416266,0.08129746292615048,0.1451408781610346,0.11878376172881455,0.013447354654056554,-0.035500652841635616,-0.09135698866476594,0.008541441185546006,0.08773648164326997,0.000812833080013009,-0.007533679479611255,-0.0128365303823057,-0.08079365321568077,-0.20310825256403464,0.002092030785804555,-0.06051583941411098,2.617609383950244,
2017-07-14,0.15717243611752707,0.2531387866511343,0.18583246958153365,0.2252134162747954,0.1865367590692153,-0.03973109163353539,0.24972993064786753,0.31947304633188,0.004617905556383084,0.0837065722541539,0.14956527534303943,0.1258404362108696,0.03693112058665515,-0.038257702603568755,-0.10144008513120151,0.006719967500408819,0.08750699225889269,0.0005815047743653601,-0.01145528155840747,-0.017945658306197987,-0.08794815467928652,-0.22147654773654235,0.023239530303173384,-0.03131307857448229,2.4130561576762704,
2017-07-17,0.1556967934832978,0.24939498806606575,0.18474596187004177,0.21923125518665887,0.1923509040205822,-0.04089409858857762,0.24913937580345502,0.3124609874446953,0.0032389354272632787,0.08079130926666411,0.1535015831077593,0.12650999388615136,0.03349071568402806,-0.03759509990048915,-0.09729440583470339,0.008617149988025874,0.09246572387364882,0.0008172368862233714,-0.010803042535476926,-0.016519924307034972,-0.0812314150799287,-0.20770426900587113,0.022598685004031838,-0.022750803029272015,2.4019708923506347,
2017-07-18,0.1544445079111212,0.25501368646512956,0.1719267226418102,0.21648228064907782,0.18688824054626685,-0.05496404165831548,0.25025738063473923,0.3125632903053368,-0.011599242117686037,0.07944638255946401,0.15460688446612214,0.1303708262556289,0.028389206850940374,-0.03774488703174872,-0.09693694172670608,0.009286679380942964,0.09193569220720454,-0.000237691088057157,-0.010214445233511338,-0.014530093213451223,-0.08427659697050682,-0.20516796841154727,0.018207215054501402,-0.022541010437457043,2.5295404925810727,
2017-07-19,0.16165795898353763,0.2557309399955381,0.18481393778306687,0.22896001135294486,0.19770956805940187,-0.04989494647031223,0.2541737582710224,0.3164318262124026,0.037011230495090475,0.08132606646051754,0.17220701563177876,0.1340417646122556,0.031013346690366594,-0.03439275290507693,-0.08667296233845467,0.014672535985135626,0.09995420366502161,0.00010250802255140634,-0.0035338477734618845,-0.009558326963892916,-0.08620955954505627,-0.20741125184501386,0.0456167124614244,0.02975555127646423,2.749851608148867,
2017-07-20,0.16966980221734107,0.2670130505128836,0.19563497352363535,0.23644955624613728,0.21549941173537768,-0.03894417925720528,0.2663180986875904,0.3271534487498069,0.024589709802421922,0.0926272235937875,0.16670468548459216,0.14882522623337002,0.0327093635070963,-0.03179816012212944,-0.07450293711422717,0.021324304131128402,0.10213870912010603,0.0004555635217902143,-0.0010691424366280344,-0.0056351709126657434,-0.09234671078639523,-0.21326531754191436,0.045681673918474,0.030010689738566576,4.1466303041127395,
2017-07-21,0.16522263641277224,0.2623127499257316,0.19514857826633913,0.23148165880032345,0.20023821446307988,-0.03401603688372423,0.2604122337704269,0.3136747467421457,-0.004761132218486064,0.09446294246783249,0.16402317544581302,0.14630818172977067,0.04010596271486522,-0.03059610919276068,-0.07112172285089524,0.022344864981977297,0.09633500138177764,0.0008108202676437859,-0.002430412032679574,-0.004871800681614968,-0.0801387755447911,-0.1950463850870131,0.014747130520508245,-0.03611965355539937,3.7104026657585383,
2017-07-24,0.16370118648406784,0.2644767209228902,0.18507520892180573,0.22832669773857894,0.20082596170932265,-0.03191014402647563,0.2567039424280859,0.32286041355780637,-0.005111205543320008,0.09566059706600205,0.1581853364406438,0.1429737696586033,0.034424417034431,-0.03355389829058375,-0.08164316998923304,0.016849309398448975,0.0902587247349973,-0.00024793829769376163,-0.006558151143960744,-0.007923458700908825,-0.0813120655703804,-0.19483206115974872,0.012587218759541718,-0.03455286049954698,3.7638120393845202,
2017-07-25,0.15706681926444643,0.24925668523420663,0.18134079186543972,0.21118632403832138,0.19452097474565377,-0.031279781605188295,0.242308010034203,0.3142314241037818,-0.0016587693119125557,0.08520896760911345,0.1667214764999947,0.13903467471396191,0.03986711879334792,-0.03295650544240725,-0.08407584187174288,0.014946106451738439,0.08832645852679288,0.0005689396914376754,-0.008011340308142323,-0.009572690752223334,-0.06765977794066025,-0.1667556966624354,0.01949870610004001,-0.005070916714148832,3.480499453112852,
2017-07-26,0.15780318725475118,0.2547197423652088,0.18616430636978132,0.2125665142074542,0.18847018668166338,-0.026291546838363877,0.24732599989407333,0.3037443711345835,-0.013740849144827316,0.09084209035506996,0.1572398968338653,0.14231751985080265,0.040823515900635376,-0.02934791980378726,-0.08431869010591353,0.01764576546044072,0.08547808171343751,0.0016334409485994072,-0.0058059644341573735,-0.009898559253009531,-0.059322073471115844,-0.15955175067431493,0.023545842551848883,-0.013861419607429926,3.2795580136741362,
2017-07-27,0.15603813222980922,0.24395903051638324,0.17417151314672008,0.19783438851974267,0.17966595373789596,-0.03038691753677436,0.23993590629828487,0.29538048554049534,0.0015580757458617533,0.08074515535586935,0.15661671942950783,0.15409645593446886,0.04772545899780534,-0.03434687119646829,-0.09770596648133323,0.009194570675662206,0.08084939128073243,0.0008083375456346964,-0.008903941148457273,-0.012549594358865823,-0.06384806367145957,-0.16905142512898874,0.0326388397342634,-0.000992976714056848,3.5453817089232453,
2017-07-28,0.15754669597248516,0.24611961139702787,0.17138827968200454,0.1969644605562928,0.18503861870880667,-0.03196552051022372,0.2425954751673549,0.30568716955720365,0.011348883549054944,0.0898221937328374,0.15219486166301044,0.14292703417415065,0.035117278662477824,-0.03529633513369368,-0.09585530646855422,0.009002663011565826,0.08298114307952287,0.0009292570714829473,-0.006800696190027988,-0.01464948263031074,-0.06121651576417153,-0.17484339532747362,0.050597321501426595,0.040941617173867906,3.744123708279628,
2017-07-31,0.1515467184582575,0.23553726300244682,0.1654814678434886,0.18304298638822059,0.17566980213372174,-0.01958872202640849,0.23208111683405996,0.3123742028974723,-0.0010566456345416642,0.08262306177512047,0.13849923833415545,0.1312709113142696,0.03474314497958764,-0.030372059214069047,-0.08661471595732573,0.012361005293418437,0.08034364539131977,0.0017525400315250295,-0.004141518939142719,-0.013953036752591963,-0.05420222658567064,-0.16139238468889905,0.04083047538433071,0.00685599359086031,3.8807375606368,
2017-08-01,0.15511647751832958,0.23753872831037603,0.17491355484748405,0.19098610937802163,0.17675584854399906,-0.01931454289830803,0.23964664094676258,0.32566782377311543,-0.006731269371617166,0.08292792161090357,0.1515682418368134,0.13380498906910532,0.030056147694980107,-0.03142208968330906,-0.08788471384134966,0.011434252502591002,0.08053998017813635,0.0014136219105986836,-0.00586538170214268,-0.009820843414621638,-0.052982730919582166,-0.15651706511608998,0.021291136361984098,-0.03904760451543898,3.6263607784581984,
2017-08-02,0.15235403391791036,0.23562966613667435,0.17085804592576803,0.17979449737912456,0.15247816157135707,-0.02726598836883576,0.2370594330933682,0.3189214107835756,-0.01831850520894851,0.07860687097426955,0.1410739579023137,0.1285060806195466,0.0319335826290581,-0.02947803597238674,-0.07869067895113868,0.012959197108632026,0.07753753718579892,0.0011754840345379325,-0.003816450646136338,-0.00968386565144952,-0.05819770826922788,-0.16781730537522865,0.0067567433048816294,-0.057620805982409484,3.778700318281495,
2017-08-03,0.15608094899212066,0.237657377989132,0.1733421003398854,0.18026301604457795,0.15609425331305116,-0.017465765894885465,0.2434609254190372,0.31752236866627537,-0.0336112594921143,0.09012063827842431,0.13857809263300847,0.1318893259465077,0.035521682479636274,-0.0244640013313292,-0.06667208585334838,0.016193906211983355,0.0777125760688242,0.0018829655816516855,0.00028687404712712805,-0.006784576141192988,-0.06133731460993108,-0.16471835696405224,-0.008713177271703287,-0.08241754690863679,3.8571881268325034,
2017-08-04,0.1560130766785548,0.23768109445344887,0.1753084809584391,0.19216442966373326,0.16515534330153603,-0.018147886223669918,0.24680420148857696,0.3219901753170986,-0.03343628785813746,0.08546416690172132,0.14496951099008437,0.13465339717826508,0.029882350859028906,-0.028665537020463483,-0.08011506868823814,0.00946710985450383,0.07646077032769982,0.0015284238769459613,-0.004134050427162972,-0.007671067886752092,-0.06887158345619526,-0.176659536232476,-0.010680931512146441,-0.07825292762401459,4.052004611369067,
2017-08-07,0.15556947557582856,0.2452031470577034,0.16987548765662286,0.1891910738246021,0.15852327631098917,-0.015567161458054035,0.2538445342021505,0.32100561765216895,-0.06011786135152075,0.08734728504361855,0.1383392501065095,0.13796927159049477,0.0339759788805476,-0.029851927324479943,-0.08053704461886535,0.007270766478109314,0.0717622672604199,0.001176872431291498,-0.00471067366095701,-0.009276343586183677,-0.07435518882145664,-0.1832712013938581,-0.021094307011765512,-0.10619467159381513,4.883395578102679,
2017-08-08,0.1544134677675837,0.2433673383356052,0.17234406022536497,0.19610335485527086,0.15489328848033534,-0.013952393131803187,0.25131559223346933,0.31790659133483024,-0.05442489015301599,0.08316922545412453,0.1277619720472014,0.1378942922358899,0.032497032151762806,-0.027375290348567338,-0.07902403861991636,0.005437630916993896,0.07036281282793833,0.0021187286227171143,-0.002379183388203865,-0.008416157814181258,-0.06337423249972995,-0.15204359149062674,-0.01719577674281103,-0.11287475447512085,4.941212084839958,
2017-08-09,0.15441982377051033,0.24077879480592657,0.1692300054066449,0.20126813925675746,0.142310449087786,-0.02255923257742687,0.25066694089033525,0.31790659133483024,-0.04253705782118755,0.08221619817720094,0.13041781233623828,0.13239936921828566,0.03267563967268128,-0.028364045746153144,-0.08174356408267958,0.003028870462617128,0.0679570806310652,0.0018830810742658244,-0.00260306183902137,-0.008197496649599012,-0.0506339120559719,-0.11074011392083283,-0.0013351255452926925,-0.07474937361333633,4.69655378592357,
